2022-03-21 10:24:19.489642: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2022-03-21 10:24:19.523850: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1618] Found device 0 with properties: 
name: Quadro RTX 4000 major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:21:00.0
2022-03-21 10:24:19.523987: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.0'; dlerror: libcudart.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524039: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcublas.so.10.0'; dlerror: libcublas.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524083: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcufft.so.10.0'; dlerror: libcufft.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524129: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcurand.so.10.0'; dlerror: libcurand.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524176: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusolver.so.10.0'; dlerror: libcusolver.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524277: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusparse.so.10.0'; dlerror: libcusparse.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524405: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524418: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1641] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2022-03-21 10:24:19.524897: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2022-03-21 10:24:19.541295: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2350000000 Hz
2022-03-21 10:24:19.549642: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496350a000 executing computations on platform Host. Devices:
2022-03-21 10:24:19.549703: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Host, Default Version
2022-03-21 10:24:19.714415: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496356d830 executing computations on platform CUDA. Devices:
2022-03-21 10:24:19.714486: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Quadro RTX 4000, Compute Capability 7.5
2022-03-21 10:24:19.714694: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1159] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-03-21 10:24:19.714707: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1165]      
---------------------------------------------------------------
Program developed by Vinicius L S Silva (vs1819) - 14.04.2021
---------------------------------------------------------------
weight_pod:  tf.Tensor(
[5.56196868e-01 2.03024685e-01 8.77208859e-02 4.96064164e-02
 4.05909568e-02 1.79590061e-02 1.43773295e-02 1.33153498e-02
 4.74109687e-03 3.75490240e-03 3.47938458e-03 2.55672471e-03
 1.36965106e-03 9.87468055e-04 3.19285289e-04], shape=(15,), dtype=float32)

weight_R0_p:  tf.Tensor([0.005 0.005], shape=(2,), dtype=float32)

weight_R0_da:  tf.Tensor([5.e-05 5.e-05], shape=(2,), dtype=float32)

weight_obs tf.Tensor(0.00027777778, shape=(), dtype=float32)

weight_reg tf.Tensor(1e-04, shape=(), dtype=float32)


Iteration 0: forward and backward
Weight_R0:  0.005
-- Forward March --
Initial point losses: 
0:  ['2.15e-02', '4.72e-04', '2.10e-02', '2.52e-06', '6.02e-05']
-- Backward March --
Loss iteration 0: ['5.58e-04', '3.52e-04', '2.13e-07', '2.06e-04', '0.00e+00']
Loss iteration 1: ['1.06e-03', '8.49e-04', '3.00e-07', '2.08e-04', '0.00e+00'] - 7s
Loss iteration 2: ['6.41e-04', '4.34e-04', '3.99e-07', '2.06e-04', '0.00e+00'] - 8s
Loss iteration 3: ['6.80e-04', '4.76e-04', '3.71e-07', '2.04e-04', '0.00e+00'] - 7s
Loss iteration 4: ['4.88e-04', '2.87e-04', '2.58e-07', '2.01e-04', '0.00e+00'] - 8s
Loss iteration 5: ['5.43e-04', '3.43e-04', '1.78e-07', '2.00e-04', '0.00e+00'] - 5s
Loss iteration 6: ['7.14e-04', '5.20e-04', '6.06e-07', '1.94e-04', '0.00e+00'] - 7s
Loss iteration 7: ['7.84e-04', '5.93e-04', '2.86e-07', '1.91e-04', '0.00e+00'] - 8s
Loss iteration 8: ['6.81e-04', '4.92e-04', '5.32e-07', '1.89e-04', '0.00e+00'] - 6s
Loss iteration 9: ['5.30e-04', '3.45e-04', '6.28e-07', '1.85e-04', '0.00e+00'] - 5s
Loss iteration 10: ['4.66e-04', '2.83e-04', '7.23e-07', '1.83e-04', '0.00e+00'] - 4s
Loss iteration 11: ['1.05e-03', '8.71e-04', '3.63e-06', '1.78e-04', '0.00e+00'] - 7s
Loss iteration 12: ['1.05e-03', '8.67e-04', '4.15e-07', '1.83e-04', '0.00e+00'] - 8s
Loss iteration 13: ['8.11e-04', '6.27e-04', '5.35e-07', '1.84e-04', '0.00e+00'] - 5s
Loss iteration 14: ['8.24e-04', '6.47e-04', '7.88e-07', '1.76e-04', '0.00e+00'] - 8s
Loss iteration 15: ['8.12e-04', '6.36e-04', '7.79e-07', '1.75e-04', '0.00e+00'] - 5s
Loss iteration 16: ['8.16e-04', '6.44e-04', '7.52e-07', '1.70e-04', '0.00e+00'] - 7s
Loss iteration 17: ['8.28e-04', '6.56e-04', '6.64e-07', '1.71e-04', '0.00e+00'] - 8s
Loss iteration 18: ['6.30e-04', '4.63e-04', '4.22e-07', '1.67e-04', '0.00e+00'] - 6s
Loss iteration 19: ['9.14e-04', '7.47e-04', '5.64e-07', '1.67e-04', '0.00e+00'] - 7s
Loss iteration 20: ['6.39e-04', '4.75e-04', '5.38e-07', '1.63e-04', '0.00e+00'] - 8s
Loss iteration 21: ['5.37e-04', '3.77e-04', '2.86e-07', '1.60e-04', '0.00e+00'] - 5s
Loss iteration 22: ['6.71e-04', '5.11e-04', '1.68e-06', '1.59e-04', '0.00e+00'] - 6s
Loss iteration 23: ['1.25e-03', '1.08e-03', '5.01e-07', '1.63e-04', '0.00e+00'] - 7s
Loss iteration 24: ['8.24e-04', '6.62e-04', '3.44e-07', '1.62e-04', '0.00e+00'] - 7s
Loss iteration 25: ['9.71e-04', '8.11e-04', '3.96e-06', '1.56e-04', '0.00e+00'] - 7s
Loss iteration 26: ['9.35e-04', '7.77e-04', '2.47e-06', '1.56e-04', '0.00e+00'] - 3s
Loss iteration 27: ['8.52e-04', '6.98e-04', '7.98e-07', '1.53e-04', '0.00e+00'] - 3s
Loss iteration 28: ['1.16e-03', '1.01e-03', '2.15e-06', '1.56e-04', '0.00e+00'] - 7s
Loss iteration 29: ['9.78e-04', '8.23e-04', '1.64e-06', '1.53e-04', '0.00e+00'] - 4s
Loss iteration 30: ['7.61e-04', '6.08e-04', '1.30e-06', '1.52e-04', '0.00e+00'] - 2s
Loss iteration 31: ['1.00e-03', '8.56e-04', '8.82e-07', '1.47e-04', '0.00e+00'] - 5s
Loss iteration 32: ['8.20e-04', '6.78e-04', '2.12e-06', '1.40e-04', '0.00e+00'] - 7s
Loss iteration 33: ['7.89e-04', '6.49e-04', '2.26e-06', '1.38e-04', '0.00e+00'] - 7s
Loss iteration 34: ['1.02e-03', '8.82e-04', '3.70e-07', '1.39e-04', '0.00e+00'] - 3s
Loss iteration 35: ['1.19e-03', '1.05e-03', '2.27e-06', '1.33e-04', '0.00e+00'] - 8s
Loss iteration 36: ['1.17e-03', '1.03e-03', '2.06e-06', '1.36e-04', '0.00e+00'] - 7s
Loss iteration 37: ['1.34e-03', '1.21e-03', '3.72e-06', '1.30e-04', '0.00e+00'] - 8s
Loss iteration 38: ['1.02e-03', '8.86e-04', '8.52e-07', '1.32e-04', '0.00e+00'] - 5s
Loss iteration 39: ['1.09e-03', '9.51e-04', '9.11e-07', '1.33e-04', '0.00e+00'] - 4s
Loss iteration 40: ['1.12e-03', '9.88e-04', '4.46e-06', '1.28e-04', '0.00e+00'] - 8s
Loss iteration 41: ['1.16e-03', '1.03e-03', '4.08e-06', '1.28e-04', '0.00e+00'] - 2s
Loss iteration 42: ['1.10e-03', '9.70e-04', '2.33e-06', '1.27e-04', '0.00e+00'] - 2s
Loss iteration 43: ['1.35e-03', '1.21e-03', '1.51e-05', '1.17e-04', '0.00e+00'] - 8s
Loss iteration 44: ['7.77e-04', '6.59e-04', '3.20e-06', '1.15e-04', '0.00e+00'] - 6s
Loss iteration 45: ['9.08e-04', '7.89e-04', '4.24e-06', '1.15e-04', '0.00e+00'] - 2s
Loss iteration 46: ['1.42e-03', '1.31e-03', '9.18e-06', '1.06e-04', '0.00e+00'] - 7s
Loss iteration 47: ['8.81e-04', '7.69e-04', '4.81e-06', '1.07e-04', '0.00e+00'] - 2s
Loss iteration 48: ['1.11e-03', '1.01e-03', '2.43e-06', '1.05e-04', '0.00e+00'] - 2s
Loss iteration 49: ['7.06e-04', '6.00e-04', '2.02e-06', '1.04e-04', '0.00e+00'] - 5s
Loss iteration 50: ['7.54e-04', '6.48e-04', '1.83e-06', '1.04e-04', '0.00e+00'] - 2s
Loss iteration 51: ['6.79e-04', '5.75e-04', '2.32e-06', '1.02e-04', '0.00e+00'] - 5s
Loss iteration 52: ['1.12e-03', '1.02e-03', '2.62e-06', '9.74e-05', '0.00e+00'] - 7s
Loss iteration 53: ['6.54e-04', '5.54e-04', '2.28e-06', '9.76e-05', '0.00e+00'] - 6s
Loss iteration 54: ['9.86e-04', '8.84e-04', '9.16e-06', '9.30e-05', '0.00e+00'] - 8s
Loss iteration 55: ['7.99e-04', '7.05e-04', '2.41e-06', '9.14e-05', '0.00e+00'] - 7s
Loss iteration 56: ['6.14e-04', '5.17e-04', '2.75e-06', '9.41e-05', '0.00e+00'] - 8s
Loss iteration 57: ['1.12e-03', '1.03e-03', '3.97e-06', '9.23e-05', '0.00e+00'] - 7s
Loss iteration 58: ['7.93e-04', '6.97e-04', '2.13e-06', '9.36e-05', '0.00e+00'] - 2s
Loss iteration 59: ['8.61e-04', '7.68e-04', '1.75e-06', '9.09e-05', '0.00e+00'] - 8s
Loss iteration 60: ['7.05e-04', '6.15e-04', '1.39e-06', '8.83e-05', '0.00e+00'] - 6s
Loss iteration 61: ['5.12e-04', '4.22e-04', '3.59e-06', '8.67e-05', '0.00e+00'] - 9s
Loss iteration 62: ['6.35e-04', '5.48e-04', '1.45e-06', '8.58e-05', '0.00e+00'] - 2s
Loss iteration 63: ['9.26e-04', '8.41e-04', '2.21e-06', '8.27e-05', '0.00e+00'] - 9s
Loss iteration 64: ['5.71e-04', '4.89e-04', '1.07e-06', '8.12e-05', '0.00e+00'] - 8s
Loss iteration 65: ['8.17e-04', '7.34e-04', '2.88e-06', '8.00e-05', '0.00e+00'] - 7s
Loss iteration 66: ['7.57e-04', '6.73e-04', '1.31e-06', '8.20e-05', '0.00e+00'] - 8s
Loss iteration 67: ['6.77e-04', '5.86e-04', '6.00e-06', '8.44e-05', '0.00e+00'] - 7s
Loss iteration 68: ['1.04e-03', '9.49e-04', '5.71e-06', '8.57e-05', '0.00e+00'] - 2s
Loss iteration 69: ['1.17e-03', '1.05e-03', '2.48e-05', '8.93e-05', '0.00e+00'] - 7s
Loss iteration 70: ['8.96e-04', '7.87e-04', '2.11e-05', '8.80e-05', '0.00e+00'] - 5s
Loss iteration 71: ['9.35e-04', '8.34e-04', '1.69e-05', '8.43e-05', '0.00e+00'] - 8s
Loss iteration 72: ['1.04e-03', '9.45e-04', '1.28e-05', '8.28e-05', '0.00e+00'] - 8s
Loss iteration 73: ['8.74e-04', '7.82e-04', '9.46e-06', '8.23e-05', '0.00e+00'] - 2s
Loss iteration 74: ['1.24e-03', '1.15e-03', '6.43e-06', '7.83e-05', '0.00e+00'] - 8s
Loss iteration 75: ['1.14e-03', '1.06e-03', '3.84e-06', '7.79e-05', '0.00e+00'] - 2s
Loss iteration 76: ['1.45e-03', '1.37e-03', '3.31e-06', '7.79e-05', '0.00e+00'] - 8s
Loss iteration 77: ['1.23e-03', '1.15e-03', '2.17e-06', '8.03e-05', '0.00e+00'] - 2s
Loss iteration 78: ['1.01e-03', '9.22e-04', '1.49e-06', '8.57e-05', '0.00e+00'] - 7s
Loss iteration 79: ['1.43e-03', '1.34e-03', '1.30e-06', '8.82e-05', '0.00e+00'] - 8s
Loss iteration 80: ['1.12e-03', '1.03e-03', '1.30e-06', '8.60e-05', '0.00e+00'] - 7s
Loss iteration 81: ['9.13e-04', '8.27e-04', '9.39e-07', '8.46e-05', '0.00e+00'] - 8s
Loss iteration 82: ['1.09e-03', '1.00e-03', '1.18e-06', '8.35e-05', '0.00e+00'] - 7s
Loss iteration 83: ['1.49e-03', '1.41e-03', '1.31e-06', '8.04e-05', '0.00e+00'] - 7s
Loss iteration 84: ['1.28e-03', '1.20e-03', '8.68e-07', '7.97e-05', '0.00e+00'] - 8s
Loss iteration 85: ['1.41e-03', '1.32e-03', '1.26e-06', '8.10e-05', '0.00e+00'] - 8s
Loss iteration 86: ['1.76e-03', '1.68e-03', '2.90e-07', '7.92e-05', '0.00e+00'] - 5s
Loss iteration 87: ['1.59e-03', '1.50e-03', '5.59e-07', '8.33e-05', '0.00e+00'] - 7s
Loss iteration 88: ['9.35e-04', '8.49e-04', '4.80e-07', '8.54e-05', '0.00e+00'] - 7s
Loss iteration 89: ['1.02e-03', '9.34e-04', '4.41e-07', '8.65e-05', '0.00e+00'] - 2s
Loss iteration 90: ['1.38e-03', '1.30e-03', '5.05e-07', '8.64e-05', '0.00e+00'] - 5s
Loss iteration 91: ['1.91e-03', '1.83e-03', '3.33e-07', '8.36e-05', '0.00e+00'] - 8s
Loss iteration 92: ['1.40e-03', '1.31e-03', '3.02e-07', '8.54e-05', '0.00e+00'] - 7s
Loss iteration 93: ['1.88e-03', '1.79e-03', '1.39e-07', '8.43e-05', '0.00e+00'] - 2s
Loss iteration 94: ['2.17e-03', '2.09e-03', '3.63e-07', '7.97e-05', '0.00e+00'] - 7s
Loss iteration 95: ['1.69e-03', '1.61e-03', '8.01e-07', '7.87e-05', '0.00e+00'] - 2s
Loss iteration 96: ['1.42e-03', '1.34e-03', '3.48e-07', '8.19e-05', '0.00e+00'] - 8s
Loss iteration 97: ['2.15e-03', '2.07e-03', '1.57e-07', '8.20e-05', '0.00e+00'] - 2s
Loss iteration 98: ['1.32e-03', '1.23e-03', '1.38e-07', '8.58e-05', '0.00e+00'] - 7s
Loss iteration 99: ['1.22e-03', '1.13e-03', '1.44e-07', '8.56e-05', '0.00e+00'] - 8s
Loss iteration 100: ['1.14e-03', '1.05e-03', '2.58e-07', '8.43e-05', '0.00e+00'] - 8s
Loss iteration 101: ['1.80e-03', '1.71e-03', '2.09e-07', '8.50e-05', '0.00e+00'] - 2s
Loss iteration 102: ['1.19e-03', '1.10e-03', '2.08e-07', '8.43e-05', '0.00e+00'] - 8s
Loss iteration 103: ['1.58e-03', '1.50e-03', '1.77e-07', '8.60e-05', '0.00e+00'] - 7s
Loss iteration 104: ['1.28e-03', '1.19e-03', '1.38e-07', '8.62e-05', '0.00e+00'] - 8s
Loss iteration 105: ['2.69e-03', '2.61e-03', '9.48e-08', '8.28e-05', '0.00e+00'] - 7s
Loss iteration 106: ['1.47e-03', '1.39e-03', '1.32e-07', '8.38e-05', '0.00e+00'] - 7s
Loss iteration 107: ['1.97e-03', '1.89e-03', '7.52e-08', '8.37e-05', '0.00e+00'] - 2s
Loss iteration 108: ['2.71e-03', '2.62e-03', '7.61e-08', '8.95e-05', '0.00e+00'] - 8s
Loss iteration 109: ['2.37e-03', '2.28e-03', '7.67e-08', '9.16e-05', '0.00e+00'] - 2s
Loss iteration 110: ['2.12e-03', '2.03e-03', '3.05e-07', '9.29e-05', '0.00e+00'] - 2s
Loss iteration 111: ['1.72e-03', '1.62e-03', '4.56e-07', '9.18e-05', '0.00e+00'] - 8s
Loss iteration 112: ['1.68e-03', '1.58e-03', '5.26e-07', '9.25e-05', '0.00e+00'] - 2s
Loss iteration 113: ['1.46e-03', '1.37e-03', '2.86e-07', '9.09e-05', '0.00e+00'] - 7s
Loss iteration 114: ['1.79e-03', '1.70e-03', '2.47e-07', '8.92e-05', '0.00e+00'] - 2s
Loss iteration 115: ['1.43e-03', '1.34e-03', '1.90e-07', '8.64e-05', '0.00e+00'] - 2s
Loss iteration 116: ['2.49e-03', '2.40e-03', '3.38e-07', '8.29e-05', '0.00e+00'] - 8s
Loss iteration 117: ['1.15e-03', '1.06e-03', '2.86e-07', '8.52e-05', '0.00e+00'] - 8s
Loss iteration 118: ['2.37e-03', '2.28e-03', '1.25e-07', '8.56e-05', '0.00e+00'] - 2s
Loss iteration 119: ['3.12e-03', '3.03e-03', '2.55e-07', '8.94e-05', '0.00e+00'] - 7s
Loss iteration 120: ['5.49e-02', '3.31e-02', '2.96e-07', '1.01e-04', '2.17e-02'] - 8s
Loss iteration 121: ['5.34e-02', '3.08e-02', '2.80e-07', '1.28e-04', '2.25e-02'] - 8s
Loss iteration 122: ['4.87e-02', '2.90e-02', '2.54e-07', '1.64e-04', '1.95e-02'] - 8s
Loss iteration 123: ['5.33e-02', '3.24e-02', '7.56e-05', '1.90e-04', '2.07e-02'] - 8s
Loss iteration 124: ['4.29e-02', '2.62e-02', '9.88e-06', '1.99e-04', '1.65e-02'] - 8s
Loss iteration 125: ['4.34e-02', '3.01e-02', '1.28e-05', '1.91e-04', '1.31e-02'] - 2s
Loss iteration 126: ['3.23e-02', '2.40e-02', '2.43e-05', '1.84e-04', '8.05e-03'] - 2s
Loss iteration 127: ['2.78e-02', '2.00e-02', '6.87e-05', '1.86e-04', '7.54e-03'] - 2s
Loss iteration 128: ['2.14e-02', '1.59e-02', '7.06e-05', '1.90e-04', '5.20e-03'] - 2s
Loss iteration 129: ['5.08e-03', '4.85e-03', '3.37e-05', '1.98e-04', '0.00e+00'] - 2s
Loss iteration 130: ['4.86e-03', '4.65e-03', '2.00e-05', '1.87e-04', '0.00e+00'] - 7s
Loss iteration 131: ['3.60e-03', '3.39e-03', '4.01e-05', '1.74e-04', '0.00e+00'] - 8s
Loss iteration 132: ['2.74e-03', '2.54e-03', '4.47e-05', '1.60e-04', '0.00e+00'] - 8s
Loss iteration 133: ['2.52e-03', '2.35e-03', '2.05e-05', '1.52e-04', '0.00e+00'] - 8s
Loss iteration 134: ['1.63e-03', '1.46e-03', '1.77e-05', '1.51e-04', '0.00e+00'] - 8s
Loss iteration 135: ['2.54e-03', '2.37e-03', '2.09e-05', '1.49e-04', '0.00e+00'] - 7s
Loss iteration 136: ['1.48e-03', '1.31e-03', '2.74e-05', '1.45e-04', '0.00e+00'] - 2s
Loss iteration 137: ['1.76e-03', '1.61e-03', '2.47e-05', '1.32e-04', '0.00e+00'] - 7s
Loss iteration 138: ['1.24e-03', '1.10e-03', '1.76e-05', '1.23e-04', '0.00e+00'] - 7s
Loss iteration 139: ['2.56e-03', '2.42e-03', '2.13e-05', '1.28e-04', '0.00e+00'] - 2s
Loss iteration 140: ['2.66e-03', '2.51e-03', '1.54e-05', '1.30e-04', '0.00e+00'] - 7s
Loss iteration 141: ['3.08e-03', '2.94e-03', '1.10e-05', '1.26e-04', '0.00e+00'] - 7s
Loss iteration 142: ['2.13e-02', '1.34e-02', '2.41e-05', '1.34e-04', '7.66e-03'] - 2s
Loss iteration 143: ['1.79e-02', '1.19e-02', '3.89e-05', '1.27e-04', '5.80e-03'] - 8s
Loss iteration 144: ['1.48e-02', '9.59e-03', '4.00e-05', '1.16e-04', '5.08e-03'] - 8s
Loss iteration 145: ['1.12e-02', '7.70e-03', '3.17e-05', '1.16e-04', '3.34e-03'] - 2s
Loss iteration 146: ['1.23e-02', '7.14e-03', '4.81e-05', '1.12e-04', '5.00e-03'] - 2s
Loss iteration 147: ['1.09e-02', '6.89e-03', '1.56e-04', '1.09e-04', '3.78e-03'] - 8s
Loss iteration 148: ['1.08e-02', '6.11e-03', '1.73e-04', '9.29e-05', '4.39e-03'] - 8s
Loss iteration 149: ['7.40e-03', '4.36e-03', '1.55e-04', '9.24e-05', '2.79e-03'] - 2s
Loss iteration 150: ['1.51e-02', '9.31e-03', '1.07e-04', '1.08e-04', '5.62e-03'] - 8s
Loss iteration 151: ['3.30e-03', '3.11e-03', '8.42e-05', '1.01e-04', '0.00e+00'] - 7s
Loss iteration 152: ['2.22e-03', '2.10e-03', '2.02e-05', '9.93e-05', '0.00e+00'] - 7s
Loss iteration 153: ['2.82e-03', '2.68e-03', '3.83e-05', '9.73e-05', '0.00e+00'] - 8s
Loss iteration 154: ['2.68e-03', '2.57e-03', '1.71e-05', '9.46e-05', '0.00e+00'] - 8s
Loss iteration 155: ['2.46e-03', '2.34e-03', '2.11e-05', '9.38e-05', '0.00e+00'] - 8s
Loss iteration 156: ['2.31e-03', '2.20e-03', '8.42e-06', '9.46e-05', '0.00e+00'] - 2s
Loss iteration 157: ['1.89e-03', '1.78e-03', '9.26e-06', '9.36e-05', '0.00e+00'] - 7s
Loss iteration 158: ['1.96e-03', '1.86e-03', '7.73e-06', '8.95e-05', '0.00e+00'] - 4s
Loss iteration 159: ['1.75e-03', '1.65e-03', '1.08e-05', '8.46e-05', '0.00e+00'] - 7s
Loss iteration 160: ['1.62e-03', '1.53e-03', '7.48e-06', '8.63e-05', '0.00e+00'] - 6s
Loss iteration 161: ['1.97e-03', '1.87e-03', '8.20e-06', '8.86e-05', '0.00e+00'] - 2s
Loss iteration 162: ['1.52e-03', '1.42e-03', '1.05e-05', '9.22e-05', '0.00e+00'] - 2s
Loss iteration 163: ['1.03e-03', '9.36e-04', '2.87e-06', '9.34e-05', '0.00e+00'] - 8s
Loss iteration 164: ['7.83e-03', '5.36e-03', '4.04e-06', '8.86e-05', '2.38e-03'] - 8s
Loss iteration 165: ['7.71e-03', '4.09e-03', '3.13e-06', '8.50e-05', '3.53e-03'] - 8s
Loss iteration 166: ['6.94e-03', '4.49e-03', '1.18e-05', '8.56e-05', '2.35e-03'] - 8s
Loss iteration 167: ['8.49e-03', '6.70e-03', '1.08e-05', '8.70e-05', '1.69e-03'] - 8s
Loss iteration 168: ['5.86e-03', '4.13e-03', '1.06e-05', '8.48e-05', '1.63e-03'] - 3s
Loss iteration 169: ['4.99e-03', '3.49e-03', '9.00e-06', '8.19e-05', '1.41e-03'] - 5s
Loss iteration 170: ['4.43e-03', '2.76e-03', '7.35e-06', '8.08e-05', '1.58e-03'] - 3s
Loss iteration 171: ['4.44e-03', '2.71e-03', '8.09e-06', '8.09e-05', '1.64e-03'] - 8s
Loss iteration 172: ['4.17e-03', '2.14e-03', '5.83e-06', '8.57e-05', '1.94e-03'] - 8s
Loss iteration 173: ['9.21e-04', '8.32e-04', '4.19e-06', '8.54e-05', '0.00e+00'] - 8s
Loss iteration 174: ['8.01e-04', '7.14e-04', '1.07e-06', '8.59e-05', '0.00e+00'] - 7s
Loss iteration 175: ['9.61e-04', '8.74e-04', '1.97e-07', '8.67e-05', '0.00e+00'] - 5s
Loss iteration 176: ['1.10e-03', '1.01e-03', '4.43e-07', '8.74e-05', '0.00e+00'] - 9s
Loss iteration 177: ['8.82e-04', '7.93e-04', '4.94e-07', '8.85e-05', '0.00e+00'] - 9s
Loss iteration 178: ['1.59e-03', '1.50e-03', '2.68e-07', '8.85e-05', '0.00e+00'] - 2s
Loss iteration 179: ['8.19e-04', '7.33e-04', '2.66e-07', '8.57e-05', '0.00e+00'] - 8s
Loss iteration 180: ['7.99e-04', '7.16e-04', '2.54e-07', '8.34e-05', '0.00e+00'] - 8s
Loss iteration 181: ['6.52e-04', '5.69e-04', '2.57e-07', '8.27e-05', '0.00e+00'] - 7s
Loss iteration 182: ['8.97e-04', '8.13e-04', '4.46e-07', '8.44e-05', '0.00e+00'] - 8s
Loss iteration 183: ['6.57e-04', '5.72e-04', '2.19e-07', '8.46e-05', '0.00e+00'] - 7s
Loss iteration 184: ['5.26e-04', '4.39e-04', '1.29e-07', '8.64e-05', '0.00e+00'] - 8s
Loss iteration 185: ['1.12e-03', '6.85e-04', '4.12e-07', '8.79e-05', '3.42e-04'] - 8s
Loss iteration 186: ['1.68e-03', '5.71e-04', '1.76e-07', '9.31e-05', '1.01e-03'] - 8s
Loss iteration 187: ['8.68e-04', '5.64e-04', '2.33e-06', '9.32e-05', '2.09e-04'] - 5s
Loss iteration 188: ['8.35e-04', '5.08e-04', '6.42e-07', '9.51e-05', '2.31e-04'] - 5s
Loss iteration 189: ['1.25e-03', '8.45e-04', '5.28e-07', '9.44e-05', '3.14e-04'] - 9s
Loss iteration 190: ['1.09e-03', '6.47e-04', '8.10e-07', '9.06e-05', '3.52e-04'] - 8s
Loss iteration 191: ['1.15e-03', '7.13e-04', '7.01e-07', '9.06e-05', '3.49e-04'] - 8s
Loss iteration 192: ['1.17e-03', '7.91e-04', '3.01e-05', '8.56e-05', '2.59e-04'] - 8s
Loss iteration 193: ['7.71e-04', '5.21e-04', '5.30e-06', '8.54e-05', '1.60e-04'] - 8s
Loss iteration 194: ['4.50e-04', '3.58e-04', '5.12e-06', '8.72e-05', '0.00e+00'] - 3s
Loss iteration 195: ['7.25e-04', '6.31e-04', '5.31e-06', '8.89e-05', '0.00e+00'] - 8s
Loss iteration 196: ['5.32e-04', '4.38e-04', '5.05e-06', '8.93e-05', '0.00e+00'] - 8s
Loss iteration 197: ['7.64e-04', '6.69e-04', '4.45e-06', '9.00e-05', '0.00e+00'] - 5s
Loss iteration 198: ['6.57e-04', '5.61e-04', '5.85e-06', '9.04e-05', '0.00e+00'] - 4s
Loss iteration 199: ['5.30e-04', '4.32e-04', '7.86e-06', '9.04e-05', '0.00e+00'] - 4s
Loss iteration 200: ['6.10e-04', '5.13e-04', '5.85e-06', '9.04e-05', '0.00e+00'] - 3s
Loss iteration 201: ['7.31e-04', '6.29e-04', '1.45e-05', '8.70e-05', '0.00e+00'] - 7s
Loss iteration 202: ['7.36e-04', '6.48e-04', '5.26e-07', '8.78e-05', '0.00e+00'] - 7s
Loss iteration 203: ['7.55e-04', '6.68e-04', '5.89e-07', '8.64e-05', '0.00e+00'] - 8s
Loss iteration 204: ['1.19e-03', '1.11e-03', '1.44e-06', '8.34e-05', '0.00e+00'] - 7s
Loss iteration 205: ['6.39e-04', '5.53e-04', '3.06e-06', '8.25e-05', '0.00e+00'] - 8s
Loss iteration 206: ['5.16e-04', '4.31e-04', '1.35e-06', '8.37e-05', '0.00e+00'] - 7s
Loss iteration 207: ['9.10e-04', '5.57e-04', '1.69e-06', '8.64e-05', '2.66e-04'] - 8s
Loss iteration 208: ['1.16e-03', '8.28e-04', '1.29e-06', '9.12e-05', '2.35e-04'] - 8s
Loss iteration 209: ['1.05e-03', '7.37e-04', '1.10e-06', '9.15e-05', '2.15e-04'] - 3s
Loss iteration 210: ['1.05e-03', '6.23e-04', '1.99e-06', '9.14e-05', '3.34e-04'] - 8s
Loss iteration 211: ['8.90e-04', '5.22e-04', '2.04e-06', '9.22e-05', '2.74e-04'] - 8s
Loss iteration 212: ['9.45e-04', '6.37e-04', '1.45e-06', '9.01e-05', '2.16e-04'] - 8s
